Name,S1,S2,S3,S4,S5,S6,S7,S8
Group,WT,WT,WT,WT,Treatment,Treatment,Treatment,Treatment
"4.81_136.0616_polar",818,1022,0,1188,1144,988,1136,1514
"4.8_388.14485_polar",1820,1902,2910,2080,3986,3814,4300,4008
"4.81_262.10346_polar",868,950,604,1068,498,0,0,402
"4.79_393.1002_polar",754,830,1364,984,1956,2496,2008,1698
"4.84_288.65305_polar",5926,6016,4418,6352,520,512,588,508
"4.86_176.05655_polar",1884,1422,992,1118,1228,1326,1464,1730
"4.87_408.10778_polar",1288,1730,1394,1296,1626,998,1220,1652
"4.85_421.11997_polar",8220,7056,5526,9064,558,656,730,700
"4.84_286.10329_polar",2060,2324,1848,2808,1554,1646,2026,1890
"4.85_158.09244_polar",1586,1742,774,1444,2242,1492,2108,2354
"4.89_278.08034_polar",1136,1360,2232,774,1332,1376,1562,1514
"4.87_203.07632_polar",4770,4526,0,0,4442,0,0,6888
"4.86_396.14338_polar",1418,1584,1048,1600,2108,1430,1788,2122
"4.9_432.16219_polar",9410,7744,9970,8718,8654,6310,6974,7376
"4.9_84.08076_polar",1210,1458,730,946,838,940,568,1222
"4.91_177.08708_polar",784,1292,1164,1104,1066,1248,972,844
"4.91_306.12947_polar",4050,4782,3774,5636,5050,4584,5422,4398
"4.91_304.11402_polar",2998,3596,2472,4750,2850,2870,2462,2446
"4.9_276.11904_polar",3788,2886,2804,3918,5500,4770,5600,4632
"4.94_538.19864_polar",3998,2448,1972,3630,2872,2586,3156,2346
"4.93_407.16006_polar",764,582,872,912,1180,0,680,836
"4.93_106.0498_polar",12258,12570,9360,13266,894,1016,1070,1370
"4.94_374.1306_polar",1060,1294,440,692,984,640,612,864
"4.96_591.18897_polar",2438,1802,1538,892,1324,1206,1582,2074
"4.99_252.10764_polar",54494,53382,37694,58340,1978,2816,2400,2774
"4.98_332.16925_polar",62446,48326,36590,53464,0,3424,3742,3484
"4.99_216.08669_polar",3012,2948,1822,3344,158,0,0,0
"4.98_60.04434_polar",3086,3806,2144,3466,0,674,740,0
"5_70.06507_polar",13626,7666,9454,9298,12694,6776,10234,7316
"4.99_606.19986_polar",1952,2156,942,1902,390,0,328,214
"4.99_290.14542_polar",2360,1432,1036,2198,862,684,1068,748
"5_173.09196_polar",3392,3152,2418,3430,4790,4280,4130,3934
"5_244.12931_polar",0,0,1806,1614,2860,0,2442,1850
"5.03_308.09095_polar",942,1224,606,1784,1424,1460,1368,1782
"4.99_44.04961_polar",4614,4810,4806,6106,7124,6468,5992,6606
"5.09_558.13208_polar",30386,24490,66718,26202,51982,32626,39286,38310
"5.05_442.15517_polar",2542,2368,1892,2908,3488,3690,3098,4418
"5.08_319.12472_polar",1304,1246,898,952,268,164,344,440
"5.06_325.11272_polar",664,536,750,728,876,920,838,1086
"5.09_454.14874_polar",858,662,700,878,1598,1574,1054,1042
"5.09_358.13572_polar",3420,3020,1778,4380,4154,3430,3808,4644
"5.11_262.13972_polar",5456,4652,1938,4660,1690,2618,2294,2360
"5.1_196.08278_polar",1332,2302,1064,2740,2846,2152,2050,3150
"5.09_452.13338_polar",846,478,772,526,1146,430,488,462
"5.09_522.20288_polar",1146,1546,892,888,1252,1266,1698,1510
"5.12_606.19983_polar",1070,1488,974,1622,0,114,0,0
"5.16_1089.31228_polar",41562,38888,36208,46018,57722,47092,49344,45962
"5.14_356.12006_polar",4128,3862,3128,3874,4156,3884,4124,4570
"5.14_546.16767_polar",335542,326916,256118,329970,336486,336694,362526,319558
"5.14_194.06718_polar",10156,8476,6498,8676,9302,8220,8202,8738
"5.14_520.1882_polar",8034,8740,2082,7650,5020,4682,5006,4986
"5.17_301.55009_polar",0,0,1172,0,0,1410,1182,1664
"5.19_56.04949_polar",10856,9220,7328,8510,10356,8480,7894,8574
"5.18_298.09675_polar",26060,19736,18568,17716,25470,18970,17000,17250
"5.2_374.13076_polar",1030,562,682,750,652,668,734,614
"5.2_564.17812_polar",77188,53862,51170,64286,69120,50040,56736,52612
"5.19_282.1184_polar",1926,1830,1070,1716,1854,1186,1632,1578
"5.19_844.36507_polar",1820,1706,0,2330,972,900,0,1048
"5.2_1109.33856_polar",1464,1432,996,1902,1292,1156,1176,1054
"5.23_403.15814_polar",2360,3044,1888,3380,1216,2236,1642,1404
"5.22_578.15853_polar",0,392,566,1088,882,612,716,858
"5.22_568.13748_polar",1888,1130,560,952,1458,1544,2078,0
"5.29_1115.31332_polar",7248,8034,8006,11320,6410,5850,6438,7430
"5.3_548.18329_polar",160572,145160,133940,175864,145802,130422,129038,150388
"5.29_559.16851_polar",13858,16072,11476,25572,13596,12300,13972,21088
"5.3_302.55545_polar",22970,19468,18758,18296,20150,16434,16158,17954
"5.28_380.10498_polar",1758,2414,1538,2236,1824,1600,1542,2344
"5.3_207.53166_polar",3874,4192,0,3894,0,0,0,3640
"5.27_558.16054_polar",1680,0,1016,1596,1066,1126,1156,1348
"5.29_196.08286_polar",4864,5128,4850,5478,4798,5170,4756,5774
"5.29_220.06893_polar",2360,0,656,1118,1214,628,790,996
"5.28_337.04447_polar",956,1084,812,814,1294,1058,1038,890
"5.29_42.03399_polar",5290,4878,3888,4136,5036,4892,4786,4656
"5.31_537.28793_polar",1066,628,922,776,910,836,664,814
"5.28_604.13995_polar",0,0,1092,0,0,1616,0,0
"5.28_586.12799_polar",1154,1064,752,858,0,0,0,602
"5.3_247.02333_polar",1776,2196,1370,2288,1996,1930,2388,2246
"5.33_358.13537_polar",1698,990,1116,916,1220,1020,1062,850
"5.34_72.08078_polar",0,0,416,0,6422,4548,4226,5696
"5.36_302.05662_polar",2300,1534,1742,1034,890,554,306,0
"5.37_173.0924_polar",826,818,372,926,656,380,670,1004
"5.38_320.14519_polar",1006,856,650,1566,898,1056,1026,1098
"5.38_268.08593_polar",728,1072,0,716,2042,0,2044,0
"5.39_566.19298_polar",2696,1960,1098,1646,1736,1016,1516,1352
"5.38_44.04962_polar",5150,5294,2932,6866,4948,4458,5378,5572
"5.44_844.36646_polar",1314,0,488,0,0,0,620,1104
"5.5_256.00746_polar",616,610,532,824,678,1056,960,960
"5.53_136.06175_polar",7642,7766,2854,10356,5848,0,6964,10132
"5.54_645.13019_polar",0,594,0,1108,662,526,0,0
"5.54_325.11301_polar",458,684,446,842,668,1130,548,1036
"5.6_407.12387_polar",2388,1988,1884,1972,1992,1300,1184,1356
"5.57_268.97339_polar",0,0,0,0,1382,1734,1706,2144
"5.57_232.95231_polar",0,0,0,0,1378,1968,1600,1928
"5.59_338.65444_polar",3034,0,0,3184,2602,0,2018,2450
"5.59_506.17274_polar",1998,2212,0,1696,684,650,534,554
"5.57_205.07284_polar",0,0,0,1436,1280,0,0,0
"5.56_211.52261_polar",0,0,0,0,1260,1200,1422,1662
"5.6_274.10319_polar",2350,1780,1492,1672,1342,1226,932,0
"5.57_202.51713_polar",0,0,0,0,934,630,0,1424
"5.59_246.09054_polar",4032,3180,3470,3400,2526,2450,2108,2226
"5.58_56.04945_polar",6938,4680,2794,5826,3566,3660,4420,3614
"5.57_544.11662_polar",4334,3170,3382,2900,2198,1986,3280,2114
"5.57_320.14514_polar",5322,4028,3496,6226,2650,2288,2236,2196
"5.58_72.08079_polar",0,0,340,530,5392,5000,4518,5168
"5.59_290.14578_polar",1254,1114,1000,1300,1174,1418,958,956
"5.61_84.08092_polar",0,484,264,408,1004,1038,908,1068
"5.62_345.03057_polar",0,0,0,126,6742,5344,6196,8032
"5.62_295.04199_polar",268,136,114,0,1014,1136,0,0
"5.63_326.0571_polar",0,840,0,2330,33768,28524,32356,35214
"5.62_196.69666_polar",0,0,0,0,2024,1778,0,2436
"5.66_427.09504_polar",7484,5412,5390,6750,7866,4800,6436,5900
"5.64_484.11641_polar",72232,69678,51066,70824,55282,52768,57680,54844
"5.64_269.56744_polar",30444,29288,21502,30382,22836,22078,24924,21100
"5.65_381.08958_polar",7868,7638,6222,6328,5550,5718,6316,5068
"5.64_421.08439_polar",1490,1776,1256,1964,1490,1224,1324,1206
"5.65_265.03121_polar",0,1066,0,1202,0,1470,0,0
"5.64_130.04988_polar",99146,91918,69002,97328,83200,68512,78902,71986
"5.64_275.56749_polar",69418,73632,52178,70940,55168,51342,60394,51590
"5.64_84.04432_polar",23126,17364,11474,22532,20968,12816,15032,15232
"5.64_409.08453_polar",14704,12730,9748,15792,10880,9860,12592,10542
"5.63_318.06826_polar",1220,1152,0,0,0,0,1026,0
"5.65_467.09061_polar",1782,2176,1452,1846,1466,1182,1076,1244
"5.65_243.04334_polar",5700,4586,3538,4950,4826,4134,4476,3482
"5.65_261.05476_polar",1336,0,0,1734,808,932,1120,906
"5.64_530.1371_polar",37562,39896,16744,48994,24486,28028,31230,25292
"5.65_245.05861_polar",1252,1128,1206,1472,1024,1230,960,1596
"5.63_187.36588_polar",278,0,0,300,1846,1966,2698,1748
"5.64_213.01575_polar",1106,950,752,1084,648,1150,934,660
"5.66_278.57273_polar",13760,12236,11524,12910,17910,12862,18970,14234
"5.7_313.04405_polar",24088,22764,20612,31360,24908,20998,25338,18810
"5.69_371.60545_polar",4864,4100,3228,4872,0,2216,2226,2502
"5.69_548.14785_polar",9580,7502,3654,9712,4958,4120,5702,3616
"5.69_306.0756_polar",2334,2408,2468,2758,0,0,0,0
"5.67_214.05136_polar",1644,0,1546,1636,1878,1076,1316,1432
"5.73_393.10817_polar",7724,5446,4512,5980,5720,3932,5014,3990
"5.71_266.0803_polar",1058,732,528,1158,986,418,832,652
"5.72_153.54152_polar",4164,0,3104,5172,0,2974,0,2794
"5.77_534.16735_polar",110750,115932,33112,151310,59200,59908,71748,72736
"5.76_286.5611_polar",8824,6878,0,11470,20356,20466,22926,25144
"5.75_294.5456_polar",5296,4702,1958,3922,3548,2000,1622,0
"5.77_587.07999_polar",2408,1914,0,910,954,490,0,0
"5.77_196.08283_polar",2850,2042,934,2452,1060,1176,1250,1250
"5.78_552.17628_polar",1044,656,160,730,258,228,0,0
"5.84_109.02838_polar",1814,1526,2174,1820,2816,1922,2046,1706
"5.88_168.00586_polar",162,210,98,318,1174,440,678,560
"5.92_404.02517_polar",748,884,890,1096,970,732,0,918
"5.92_224.03148_polar",842,796,414,1180,1042,716,836,826
"5.92_206.02119_polar",704,774,558,1194,1042,662,618,1024
"5.94_260.14918_polar",1240,0,0,1130,0,1084,0,1112
"5.97_219.00521_polar",8164,7492,3574,5824,5356,4118,3956,4866
"5.95_242.13861_polar",2208,1906,1534,1980,2132,2152,2262,2470
"5.99_213.01594_polar",986,1268,778,1586,408,982,986,1148
"6.08_243.0263_polar",6212,4266,5452,5498,7304,5090,5132,4912
"6.08_519.05182_polar",43218,19094,37362,35570,92404,23900,34314,19006
"6.07_540.05334_polar",17212,18444,13272,19584,19580,18592,21276,19320
"6.09_557.00001_polar",694,0,724,580,1714,944,954,796
"6.07_207.00517_polar",1658,1292,1510,1772,2420,1798,1752,1656
"6.05_43.01794_polar",980,724,912,948,1180,726,1000,0
"6.06_149.99557_polar",392,340,468,260,1048,0,796,618
"6.09_109.02856_polar",1142,0,842,770,1380,824,728,1176
"6.28_382.07583_polar",1980,2030,1608,2788,1592,1420,1596,1910
"6.33_187.00004_polar",0,1368,0,1110,330,1224,0,1664
"6.77_656.93523_polar",1538,1282,934,1018,582,0,0,0
"6.83_372.54532_polar",2344,3372,2320,4972,2702,2506,1966,1730
"6.91_112.05044_polar",1204,1104,0,0,828,896,888,0
"6.91_604.02395_polar",0,1586,1100,1256,1152,1112,1156,1416
"6.92_341.00328_polar",0,1334,962,2238,1346,1212,996,0
"6.97_345.89353_polar",1274,1114,0,1392,0,828,0,0
"7.13_112.05052_polar",0,0,752,0,0,800,1392,808
"7.38_268.95555_polar",0,1164,0,852,728,618,0,602
"7.44_289.96634_polar",2704,2064,976,1640,1166,0,1642,1172
"7.51_322.99276_polar",3036,2864,2180,3032,4300,3328,4292,3856
"7.59_152.05657_polar",1736,1424,936,1422,1252,1150,1088,1174
"7.61_280.96114_polar",0,0,1824,3060,1420,0,1604,1518
"7.67_268.95553_polar",990,902,772,1196,716,0,0,0
"7.77_280.96115_polar",3514,2348,1516,3010,1682,1258,1490,1752
"7.92_152.0566_polar",0,0,900,0,928,1192,806,908
"8.05_151.04874_polar",0,1062,0,1004,0,782,0,936
"8.3_151.04879_polar",1146,884,0,858,726,0,0,720
"0.31_197.96307_polar",824,890,1305,1136,1732,2081,1139,1126
"0.31_206.97272_polar",950,522,1050,440,1102,344,1228,1493
"0.36_206.92144_polar",396,544,1104,472,660,894,512,610
"0.49_459.85721_polar",600,708,614,634,1012,976,1090,828
"0.71_239.06182_polar",560,652,344,722,0,1550,1108,1504
"0.76_289.90225_polar",1190,1046,952,822,1232,896,792,1248
"0.81_93.03495_polar",676,1628,820,1036,1194,1160,928,780
"0.82_157.08707_polar",3234,4140,1008,4266,4620,4516,3574,3820
"0.87_269.13961_polar",674,976,934,1072,904,1588,1100,812
"0.89_99.0452_polar",434,578,292,1048,168,130,0,338
"0.89_202.07219_polar",956,942,1778,1486,2994,1834,4046,2696
"0.89_293.17853_polar",4020,1448,1600,2814,2498,2510,2190,3242
"0.89_339.19974_polar",9294,5806,3246,6502,2888,5026,4776,6376
"0.89_86.02487_polar",1906,3716,1560,5084,2364,900,2106,2638
"0.89_325.18411_polar",15384,12832,8840,11030,8080,12048,11218,14294
"0.89_265.14757_polar",16786,10582,9612,10428,10096,9610,9894,15000
"0.89_273.14452_polar",1704,2406,2764,2572,1500,1456,1238,1596
"0.89_189.07693_polar",4940,7054,5788,10360,12444,9780,8490,10006
"0.89_311.16843_polar",19110,14836,10338,13060,9284,15014,13914,19564
"0.89_229.11915_polar",2536,3418,4902,3596,3522,4180,4638,3610
"0.89_259.1298_polar",3698,7322,5916,5716,8818,7790,7958,8262
"0.89_222.044_polar",3414,6242,8494,5724,9706,6924,8316,6828
"0.89_344.18236_polar",612,1150,720,906,1434,1548,1218,1636
"0.89_286.05019_polar",674,688,0,982,592,1290,252,496
"0.89_85.06606_polar",516,924,444,1014,720,1154,776,1476
"0.89_115.04005_polar",660,2038,1058,2174,762,3018,1238,0
"0.89_113.06061_polar",262,1886,942,0,388,1418,460,1926
"0.89_215.10373_polar",1394,1944,1178,1736,2204,1780,2106,1684
"0.89_108.00928_polar",1008,2034,2268,2512,2436,4190,1002,4112
"0.89_88.04046_polar",438,822,610,918,1312,1232,1304,1276
"0.89_89.02442_polar",1012,1398,2958,1934,2048,2088,1498,2802
"0.9_216.08766_polar",934,958,950,936,1516,1348,1562,1324
"0.91_77.03987_polar",1362,1552,1078,2106,1454,1410,1868,1668
"0.91_133.06577_polar",15460,17514,9234,18760,14662,12654,15398,16948
"0.91_287.05357_polar",662,1284,946,1060,1400,828,728,948
"0.91_171.98628_polar",828,708,1006,898,674,682,764,722
"0.91_177.05571_polar",3526,3072,2468,4382,3980,2520,3432,2936
"0.91_426.99727_polar",4332,4764,2308,5616,4940,3224,4706,4126
"0.91_171.07733_polar",502,924,380,1400,592,640,728,720
"0.92_262.03336_polar",674,956,1412,1088,870,472,880,728
"0.92_215.06715_polar",860,970,556,1738,682,880,782,1054
"0.92_225.92645_polar",372,406,1314,316,242,364,530,482
"0.92_245.11408_polar",886,1094,932,786,1316,1200,1302,1526
"0.94_475.24012_polar",314,886,670,854,1070,768,940,954
"0.95_793.51315_polar",7106,11888,708,4912,27782,40088,12194,13654
"0.95_807.52915_polar",328,546,0,0,868,1072,480,662
"0.95_1004.55794_polar",0,640,0,396,1044,1650,668,1340
"0.96_59.0142_polar",9314,11598,9090,13266,16714,0,15894,16392
"0.96_816.50072_polar",2004,962,230,1456,1548,1164,1224,2204
"0.96_58.03028_polar",1010,1252,1112,1334,1270,1778,1378,1590
"0.96_288.98341_polar",1394,1670,1104,1558,1622,1346,2566,2558
"0.96_521.00925_polar",650,1090,886,800,986,756,1438,1096
"0.96_100.07673_polar",1824,2290,1820,2338,2942,2618,3242,2876
"0.96_102.05601_polar",6442,7158,6208,9056,10658,9044,9494,0
"0.97_421.08386_polar",4624,7018,5838,8704,9700,6218,10152,10446
"0.97_210.03832_polar",1456,1994,1784,2454,2582,2796,2794,2506
"0.98_145.07006_polar",626,528,546,982,1024,746,968,898
"0.98_273.03387_polar",3848,3466,3954,4134,4464,3762,5160,4522
"1.01_295.01589_polar",3342,3528,4504,4818,5136,4010,4806,5156
"1.01_379.99319_polar",1680,1944,2640,2256,2200,2812,2272,2158
"1.01_560.09951_polar",1908,1768,1076,2208,2944,2210,3012,2404
"1.02_225.98176_polar",716,606,770,910,700,586,1118,580
"1.02_349.05401_polar",4274,5992,3000,3862,3878,2732,3534,3006
"1.02_412.04962_polar",1194,954,980,642,0,612,784,684
"1.03_267.99682_polar",1096,1160,1294,1524,1758,1134,1436,1116
"1.03_394.9406_polar",382,496,736,596,654,508,1142,666
"1.05_459.03973_polar",372,612,244,634,920,1146,1074,950
"1.05_160.06149_polar",922,1392,1020,1218,1600,1282,1584,1748
"1.05_437.05634_polar",642,580,516,808,1716,1444,1612,1510
"1.06_395.96763_polar",944,1186,1026,1190,1418,1226,1646,1684
"1.09_365.02753_polar",880,898,676,1388,866,652,970,726
"1.09_245.03923_polar",532,564,640,514,738,794,1090,920
"1.12_289.00786_polar",744,722,558,968,1380,1038,1212,1252
"1.13_213.01269_polar",588,992,1108,772,1018,634,1004,978
"1.13_326.9638_polar",940,1152,1022,1340,2090,1738,1702,1718
"1.22_301.94198_polar",400,702,628,672,1074,792,826,1020
"1.27_228.98661_polar",1160,1396,1454,1756,1660,1190,1330,1480
"1.31_299.94475_polar",1108,1032,714,1408,1524,1452,1664,1360
"1.34_219.98385_polar",1226,1850,1850,2002,2728,2024,2676,2130
"1.36_202.99623_polar",600,796,404,554,1042,926,682,674
"1.38_213.96355_polar",1378,0,0,224,0,0,0,436
"1.43_438.80222_polar",534,634,704,562,1016,920,844,802
"1.45_270.98346_polar",666,1238,854,1120,1604,1196,1576,966
"1.46_432.85642_polar",410,432,562,452,846,768,950,1084
"1.52_381.85975_polar",548,658,834,682,918,1132,1002,1292
"1.57_341.98579_polar",460,438,1008,404,1068,550,848,590
"1.72_147.03029_polar",1186,1174,678,1282,1558,1770,1466,1280
"1.73_197.96308_polar",2172,2510,2990,2970,4192,4164,4340,4450
"1.74_248.96023_polar",856,912,930,1404,2490,2044,2754,1930
"1.77_231.02349_polar",920,738,646,1240,1094,1106,1172,1002
"1.78_246.99723_polar",3108,3816,2168,3632,4018,3668,4608,3814
"1.82_105.01927_polar",628,1086,538,1042,740,1078,792,1182
"1.86_205.97068_polar",818,1144,468,1392,1024,1444,1194,1378
"2.09_100.00381_polar",670,1190,322,700,482,740,468,464
"2.14_185.0092_polar",210,486,500,666,386,1320,104,636
"2.36_347.85226_polar",1138,1182,494,1154,786,592,930,816
"2.37_589.70699_polar",668,872,542,1068,580,642,750,622
"2.38_656.67946_polar",666,684,776,828,780,1120,786,728
"2.57_641.68759_polar",934,790,884,938,1022,670,894,868
"2.82_311.16845_polar",656,810,644,1050,1008,884,1102,1008
"2.86_817.64092_polar",622,770,680,668,848,1172,888,902
"2.89_893.57083_polar",586,678,874,676,728,648,1118,656
"3.06_820.53024_polar",1214,886,0,1216,1808,1942,844,1208
"3.07_821.54194_polar",0,942,80,1100,1198,2266,894,1098
"3.08_792.50192_polar",1154,810,386,0,780,1222,688,1182
"3.09_877.47418_polar",1416,2398,426,1972,2968,3930,1936,3308
"3.09_961.43494_polar",834,1730,0,1298,1826,2188,1230,1666
"3.09_816.49826_polar",996,1046,0,814,0,0,46,1040
"3.11_878.47933_polar",0,1282,0,1290,1606,2226,1036,1522
"3.15_1042.50487_polar",868,772,766,592,722,784,1020,718
"3.54_972.56849_polar",1156,1208,1034,1226,1284,1122,966,1534
"3.61_348.89597_polar",96,0,1580,0,0,102,0,0
"3.63_549.77009_polar",932,830,916,892,1288,1154,1124,1348
"3.64_752.53158_polar",1292,1468,1172,2504,5556,3738,3744,4660
"3.65_836.49259_polar",614,580,706,1294,2126,1882,1928,1672
"3.66_1096.51404_polar",916,888,0,1064,1046,1022,1186,814
"3.66_465.80878_polar",786,652,680,964,1032,836,1066,1120
"3.68_1010.55166_polar",618,782,0,1006,0,802,932,848
"3.7_926.59149_polar",1046,982,0,1074,1268,1196,1138,1336
"3.71_633.73085_polar",950,788,0,728,842,826,1270,1042
"3.71_477.17337_polar",338,544,1792,548,518,576,616,892
"3.74_887.61212_polar",888,912,0,904,984,1088,974,1182
"3.74_1095.51527_polar",0,1086,0,1428,1090,1022,1126,1072
"3.75_287.04359_polar",632,534,0,250,1080,1220,1274,1274
"3.77_1012.55058_polar",1144,1304,0,1330,1548,1302,1642,1386
"3.78_1055.53485_polar",712,1014,0,1064,1000,898,970,1208
"3.79_616.75305_polar",648,1042,0,1682,1372,1952,1622,1996
"3.81_196.94673_polar",846,1464,0,1324,1072,1830,1638,1786
"3.81_792.61852_polar",1396,1076,0,1814,1260,854,794,762
"3.82_264.93399_polar",2086,3710,0,3348,4324,5044,4638,4824
"3.82_349.09918_polar",1590,1696,262,3224,2100,1546,1832,2128
"3.83_166.00784_polar",322,380,1104,354,748,316,412,488
"3.83_880.59568_polar",630,414,0,1160,508,0,816,0
"3.83_1046.50008_polar",594,0,0,1030,0,0,0,0
"3.84_248.05387_polar",1876,2242,450,3024,2430,2250,3100,3248
"3.84_128.03512_polar",2940,2468,3480,4372,3614,4776,5954,6732
"3.85_160.06195_polar",706,982,228,1206,1612,504,450,534
"3.85_541.24951_polar",500,0,614,244,740,808,1160,970
"3.85_382.06323_polar",304,330,1138,146,604,660,1006,940
"3.85_89.0244_polar",1122,546,600,1982,1352,692,1092,1648
"3.85_355.04523_polar",320,664,348,0,1068,586,650,588
"3.86_297.08573_polar",1462,1612,1714,1022,2328,3112,2838,3506
"3.87_452.06469_polar",314,338,1084,114,362,404,846,396
"3.93_258.05639_polar",2014,1876,1110,1900,3356,1780,2294,2450
"3.93_339.09311_polar",1618,872,1346,1014,1320,1236,1242,1838
"3.94_247.04091_polar",428,450,134,558,626,298,534,1124
"3.96_397.0977_polar",2680,3274,12076,2370,4074,2974,3660,4114
"3.96_190.03696_polar",7064,5290,2958,6266,5052,3814,5046,4960
"4_189.004_polar",380,806,630,1040,848,1284,604,1044
"4.01_513.2187_polar",336,498,654,512,942,616,1012,628
"4.03_203.06717_polar",3672,4832,2674,4836,2698,3898,3042,3276
"4.03_131.04619_polar",786,862,1192,814,1458,1346,1630,1336
"4.03_260.05014_polar",546,800,660,0,1388,780,902,812
"4.05_59.01416_polar",1950,2286,1402,2248,3006,2566,2330,2990
"4.07_373.13628_polar",2234,2190,1080,2436,2868,2490,3024,2888
"4.09_601.15252_polar",930,1076,838,1188,1042,1568,1032,1724
"4.16_690.1657_polar",1360,1174,774,1956,962,972,1096,906
"4.19_231.09858_polar",998,1720,1062,1610,2252,2314,2462,2598
"4.19_496.16522_polar",1254,1058,1428,1100,0,0,0,0
"4.24_291.06634_polar",834,652,604,1136,704,604,692,584
"4.27_280.02871_polar",658,802,472,822,1028,556,1206,868
"4.31_159.02989_polar",828,928,944,920,1408,950,1138,1122
"4.32_375.01778_polar",534,784,624,694,1086,892,1034,724
"4.32_245.97122_polar",300,410,596,638,534,710,1078,682
"4.33_405.1511_polar",1062,1184,1024,1880,1826,1226,1880,2148
"4.33_253.00527_polar",506,516,1058,396,0,588,756,924
"4.33_87.00881_polar",2336,2328,2586,2436,2492,2260,2880,2698
"4.33_680.19241_polar",846,504,502,532,1328,710,1222,982
"4.33_466.10458_polar",438,0,442,340,718,458,1076,976
"4.33_73.04087_polar",1254,1588,1530,1542,628,582,668,566
"4.34_358.08668_polar",1368,944,1170,1014,532,890,530,522
"4.37_196.0542_polar",1234,906,1218,426,2082,986,2210,1788
"4.41_239.06506_polar",1584,1652,2656,1774,1468,3042,1860,1894
"4.43_344.10962_polar",1774,2586,1900,2796,614,574,632,604
"4.43_468.12728_polar",340,920,540,630,1484,1432,1560,1376
"4.45_539.16436_polar",1606,1892,2618,1756,1166,2104,1712,1610
"4.45_397.09174_polar",1992,2472,2614,2868,3030,3108,2700,3486
"4.46_686.17854_polar",2006,2444,1556,3448,2430,3814,2884,4254
"4.46_479.09856_polar",1768,2326,2536,2542,1764,2802,2214,2434
"4.48_457.14221_polar",3030,3242,2854,2622,3692,3800,3410,3020
"4.49_347.1083_polar",532,736,428,546,454,666,1104,818
"4.5_220.06484_polar",596,1116,448,1132,458,458,238,362
"4.5_104.0353_polar",784,850,752,1116,708,538,708,778
"4.5_306.07654_polar",552,1266,1014,1542,1216,1558,1044,1968
"4.51_515.1364_polar",0,1008,1636,690,4818,4486,5758,6018
"4.52_744.22499_polar",0,0,688,0,2116,1910,1644,2674
"4.52_520.16458_polar",584,830,1304,1004,800,846,850,1012
"4.54_371.02628_polar",0,190,182,0,694,1740,888,1072
"4.54_753.23871_polar",0,658,0,1064,0,0,0,0
"4.54_752.23843_polar",0,1618,924,1998,210,0,0,0
"4.55_474.20081_polar",262,466,1126,206,444,404,558,582
"4.56_173.12908_polar",1694,1270,2110,1588,350,0,80,0
"4.56_353.07232_polar",1742,2014,806,2638,2416,1968,2780,2800
"4.57_125.96519_polar",336,188,466,0,512,368,1086,598
"4.57_250.14042_polar",1370,1522,2094,1612,146,470,188,332
"4.58_715.24998_polar",1294,884,678,1058,1646,1330,1942,1620
"4.58_453.2199_polar",4762,5952,4210,7448,456,160,380,442
"4.58_641.37205_polar",2048,2358,1866,2888,0,0,0,0
"4.58_217.00757_polar",260,660,1014,672,986,1226,816,1332
"4.58_320.1824_polar",5106,6130,4838,7742,1294,670,954,1160
"4.58_309.03182_polar",0,156,552,134,1256,980,942,832
"4.58_303.02459_polar",506,352,650,658,1110,852,840,848
"4.59_287.04972_polar",2496,3658,5592,3186,7050,7774,7016,7108
"4.61_41.99915_polar",1660,1798,2018,1900,2696,3604,2078,2132
"4.61_101.07192_polar",1058,556,770,824,676,1554,806,1160
"4.62_481.07518_polar",1588,2920,0,4060,0,0,0,422
"4.62_677.02854_polar",1968,2386,600,3542,0,178,0,0
"4.63_683.93699_polar",1002,1188,0,0,524,0,0,1084
"4.63_230.00715_polar",2238,2072,1464,3216,1456,2186,2402,1598
"4.63_634.9455_polar",644,2144,0,2978,1568,758,686,1534
"4.64_294.92741_polar",658,1042,750,1204,994,1202,772,1092
"4.64_568.03398_polar",1526,1566,816,2016,1522,1274,2096,1096
"4.64_470.05832_polar",1546,1404,1032,1300,1320,1336,1512,1262
"4.65_928.87758_polar",572,0,0,1114,568,1028,1026,820
"4.66_196.95062_polar",686,706,652,1058,876,1150,908,998
"4.67_684.83067_polar",806,1010,660,1002,1390,1066,1500,1400
"4.67_859.92615_polar",1042,1052,844,1608,1478,1814,1520,1838
"4.67_468.01859_polar",790,890,1140,1294,1272,810,1190,1090
"4.68_541.02396_polar",542,570,464,1002,584,942,810,626
"4.68_345.07054_polar",1560,1498,1164,1490,2358,2000,2628,2476
"4.68_639.00213_polar",0,356,370,488,982,582,1062,704
"4.69_712.96317_polar",698,830,0,740,1482,0,816,864
"4.7_216.92839_polar",990,1252,1322,1274,1926,1602,1462,1428
"4.73_408.14388_polar",632,572,592,714,500,504,1074,840
"4.73_314.9052_polar",1886,1996,2722,1982,2876,2830,3390,2664
"4.73_790.2565_polar",888,964,978,742,1112,994,1002,862
"4.74_532.10059_polar",942,870,562,1070,0,0,118,0
"4.75_303.09386_polar",864,0,968,1218,146,236,0,190
"4.75_391.95507_polar",1024,1420,516,1236,1142,1080,1202,1530
"4.76_706.8129_polar",974,816,1556,594,1654,1598,1290,1396
"4.77_412.88181_polar",2332,2466,3958,2464,3576,4190,3426,3994
"4.77_608.83552_polar",1038,1710,1548,1342,2170,2310,1892,1786
